x-axis,1,2
second,Volt,Volt
-192.000E-03,+644.927E-03,+2.066506E+00
-191.000E-03,+644.926E-03,+2.066702E+00
-190.000E-03,+644.924E-03,+2.066702E+00
-189.000E-03,+644.922E-03,+2.066897E+00
-188.000E-03,+644.928E-03,+2.067092E+00
-187.000E-03,+644.932E-03,+2.067678E+00
-186.000E-03,+644.935E-03,+2.068069E+00
-185.000E-03,+644.937E-03,+2.067678E+00
-184.000E-03,+644.938E-03,+2.066897E+00
-183.000E-03,+644.942E-03,+2.066702E+00
-182.000E-03,+644.945E-03,+2.066506E+00
-181.000E-03,+644.944E-03,+2.065920E+00
-180.000E-03,+644.944E-03,+2.065334E+00
-179.000E-03,+644.940E-03,+2.064748E+00
-178.000E-03,+644.925E-03,+2.064358E+00
-177.000E-03,+644.920E-03,+2.064553E+00
-176.000E-03,+644.922E-03,+2.065725E+00
-175.000E-03,+644.924E-03,+2.066506E+00
-174.000E-03,+644.913E-03,+2.066702E+00
-173.000E-03,+644.908E-03,+2.066897E+00
-172.000E-03,+644.905E-03,+2.067092E+00
-171.000E-03,+644.905E-03,+2.067287E+00
-170.000E-03,+644.907E-03,+2.067873E+00
-169.000E-03,+644.913E-03,+2.068069E+00
-168.000E-03,+644.914E-03,+2.067287E+00
-167.000E-03,+644.912E-03,+2.066702E+00
-166.000E-03,+644.912E-03,+2.066506E+00
-165.000E-03,+644.910E-03,+2.066311E+00
-164.000E-03,+644.917E-03,+2.065920E+00
-163.000E-03,+644.911E-03,+2.065139E+00
-162.000E-03,+644.917E-03,+2.064553E+00
-161.000E-03,+644.901E-03,+2.064358E+00
-160.000E-03,+644.891E-03,+2.064748E+00
-159.000E-03,+644.892E-03,+2.066116E+00
-158.000E-03,+644.893E-03,+2.066702E+00
-157.000E-03,+644.892E-03,+2.066702E+00
-156.000E-03,+644.890E-03,+2.066897E+00
-155.000E-03,+644.885E-03,+2.067092E+00
-154.000E-03,+644.884E-03,+2.067483E+00
-153.000E-03,+644.888E-03,+2.067873E+00
-152.000E-03,+644.896E-03,+2.067873E+00
-151.000E-03,+644.911E-03,+2.067092E+00
-150.000E-03,+644.908E-03,+2.066702E+00
-149.000E-03,+644.915E-03,+2.066506E+00
-148.000E-03,+644.920E-03,+2.066311E+00
-147.000E-03,+644.919E-03,+2.065725E+00
-146.000E-03,+644.928E-03,+2.064944E+00
-145.000E-03,+644.934E-03,+2.064358E+00
-144.000E-03,+644.926E-03,+2.064358E+00
-143.000E-03,+644.928E-03,+2.065334E+00
-142.000E-03,+644.925E-03,+2.066506E+00
